date,commit,committer,file_name,line_count,class_name,method_name,complexity
2011-04-09 13:20:57 +0200,86f6dd01cb1f353eab98318ad4801f8ce2533e6a,dj2,tests/test_shutdown_hooks.rb,23,TestShutdownHooks,test_hook_order,12.8
2011-04-09 13:20:57 +0200,86f6dd01cb1f353eab98318ad4801f8ce2533e6a,dj2,tests/test_shutdown_hooks.rb,23,TestShutdownHooks,test_shutdown_hooks,6.9
2011-04-09 13:20:57 +0200,86f6dd01cb1f353eab98318ad4801f8ce2533e6a,dj2,tests/test_shutdown_hooks.rb,23,main,none,1.1
2011-03-30 19:35:39 +0200,bd77b0503557de565d3cc9b629ab260b4055bc9d,Aman,lib/jeventmachine.rb,269,main,none,30.5
2011-03-30 19:35:39 +0200,bd77b0503557de565d3cc9b629ab260b4055bc9d,Aman,lib/jeventmachine.rb,269,JavaFields,set_field,11.5
2011-03-30 19:35:39 +0200,bd77b0503557de565d3cc9b629ab260b4055bc9d,Aman,lib/jeventmachine.rb,269,EventMachine::JEM,eventCallback,10.2
2011-03-30 19:35:39 +0200,bd77b0503557de565d3cc9b629ab260b4055bc9d,Aman,lib/jeventmachine.rb,269,EventMachine::JEM,none,7.2
2011-03-30 19:35:39 +0200,bd77b0503557de565d3cc9b629ab260b4055bc9d,Aman,lib/jeventmachine.rb,269,JavaFields,get_field,5.6
2011-03-30 19:35:39 +0200,bd77b0503557de565d3cc9b629ab260b4055bc9d,Aman,lib/jeventmachine.rb,269,EventMachine,none,2.7
2011-03-26 17:44:16 +0100,1b11d16177fef5410ca558d986d0051768e17f57,Aman,tests/test_unbind_reason.rb,31,TestUnbindReason,test_connect_timeout,17.6
2011-03-26 17:44:16 +0100,1b11d16177fef5410ca558d986d0051768e17f57,Aman,tests/test_unbind_reason.rb,31,TestUnbindReason,test_connect_refused,15.3
2011-03-26 17:44:16 +0100,1b11d16177fef5410ca558d986d0051768e17f57,Aman,tests/test_unbind_reason.rb,31,main,none,2.2
2011-03-26 17:40:00 +0100,7cd662a3dbb17c32cfd0d2419047de92ca49c4e5,Aman,tests/test_resolver.rb,54,TestResolver,test_a_pair,19.7
2011-03-26 17:40:00 +0100,7cd662a3dbb17c32cfd0d2419047de92ca49c4e5,Aman,tests/test_resolver.rb,54,TestResolver,test_localhost,17.1
2011-03-26 17:40:00 +0100,7cd662a3dbb17c32cfd0d2419047de92ca49c4e5,Aman,tests/test_resolver.rb,54,TestResolver,test_a,12.0
2011-03-26 17:40:00 +0100,7cd662a3dbb17c32cfd0d2419047de92ca49c4e5,Aman,tests/test_resolver.rb,54,TestResolver,test_bad_host,11.7
2011-03-26 17:40:00 +0100,7cd662a3dbb17c32cfd0d2419047de92ca49c4e5,Aman,tests/test_resolver.rb,54,TestResolver,test_garbage,5.4
2011-03-26 17:40:00 +0100,7cd662a3dbb17c32cfd0d2419047de92ca49c4e5,Aman,tests/test_resolver.rb,54,main,none,1.1
2011-03-26 17:35:12 +0100,e6efbd27a98e73db4140a4c971adcd1386cf630a,Aman,lib/em/deferrable.rb,208,EventMachine::Deferrable,set_deferred_status,20.3
2011-03-26 17:35:12 +0100,e6efbd27a98e73db4140a4c971adcd1386cf630a,Aman,lib/em/deferrable.rb,208,EventMachine::Deferrable,callback,7.5
2011-03-26 17:35:12 +0100,e6efbd27a98e73db4140a4c971adcd1386cf630a,Aman,lib/em/deferrable.rb,208,EventMachine::Deferrable,errback,7.5
2011-03-26 17:35:12 +0100,e6efbd27a98e73db4140a4c971adcd1386cf630a,Aman,lib/em/deferrable.rb,208,EventMachine::Deferrable,timeout,4.9
2011-03-26 17:35:12 +0100,e6efbd27a98e73db4140a4c971adcd1386cf630a,Aman,lib/em/deferrable.rb,208,EventMachine::Deferrable,none,4.8
2011-03-26 17:35:12 +0100,e6efbd27a98e73db4140a4c971adcd1386cf630a,Aman,lib/em/deferrable.rb,208,EventMachine::Deferrable,cancel_timeout,3.4
2011-03-26 17:35:12 +0100,e6efbd27a98e73db4140a4c971adcd1386cf630a,Aman,lib/em/deferrable.rb,208,EventMachine::DefaultDeferrable,none,2.2
2011-03-26 17:35:12 +0100,e6efbd27a98e73db4140a4c971adcd1386cf630a,Aman,lib/em/deferrable.rb,208,EventMachine::Deferrable,cancel_callback,1.8
2011-03-26 17:35:12 +0100,e6efbd27a98e73db4140a4c971adcd1386cf630a,Aman,lib/em/deferrable.rb,208,EventMachine::Deferrable,cancel_errback,1.8
2011-03-26 17:35:12 +0100,e6efbd27a98e73db4140a4c971adcd1386cf630a,Aman,lib/em/deferrable.rb,208,EventMachine::Deferrable,fail,1.3
2011-03-26 17:35:12 +0100,e6efbd27a98e73db4140a4c971adcd1386cf630a,Aman,lib/em/deferrable.rb,208,EventMachine::Deferrable,succeed,1.3
2011-03-26 17:29:44 +0100,03f7b5e1dda7d3a0c486fd043956f87bb3067962,Aman,lib/em/connection.rb,577,EventMachine::Connection,start_tls,16.5
2011-03-26 17:29:44 +0100,03f7b5e1dda7d3a0c486fd043956f87bb3067962,Aman,lib/em/connection.rb,577,EventMachine::Connection,send_datagram,9.1
2011-03-26 17:29:44 +0100,03f7b5e1dda7d3a0c486fd043956f87bb3067962,Aman,lib/em/connection.rb,577,EventMachine::Connection,send_data,7.8
2011-03-26 17:29:44 +0100,03f7b5e1dda7d3a0c486fd043956f87bb3067962,Aman,lib/em/connection.rb,577,EventMachine::Connection,error,5.1
2011-03-26 17:29:44 +0100,03f7b5e1dda7d3a0c486fd043956f87bb3067962,Aman,lib/em/connection.rb,577,EventMachine::Connection,set_pending_connect_timeout,2.8
2011-03-26 17:29:44 +0100,03f7b5e1dda7d3a0c486fd043956f87bb3067962,Aman,lib/em/connection.rb,577,EventMachine::Connection,set_comm_inactivity_timeout,2.8
2011-03-26 17:29:44 +0100,03f7b5e1dda7d3a0c486fd043956f87bb3067962,Aman,lib/em/connection.rb,577,EventMachine::Connection,receive_data,2.8
2011-03-26 17:29:44 +0100,03f7b5e1dda7d3a0c486fd043956f87bb3067962,Aman,lib/em/connection.rb,577,EventMachine::Connection,proxy_incoming_to,1.8
2011-03-26 17:29:44 +0100,03f7b5e1dda7d3a0c486fd043956f87bb3067962,Aman,lib/em/connection.rb,577,EventMachine::Connection,stream_file_data,1.8
2011-03-26 17:29:44 +0100,03f7b5e1dda7d3a0c486fd043956f87bb3067962,Aman,lib/em/connection.rb,577,EventMachine::Connection,close_connection,1.8
2011-03-26 17:29:44 +0100,03f7b5e1dda7d3a0c486fd043956f87bb3067962,Aman,lib/em/connection.rb,577,EventMachine::Connection,get_pid,1.3
2011-03-26 17:29:44 +0100,03f7b5e1dda7d3a0c486fd043956f87bb3067962,Aman,lib/em/connection.rb,577,EventMachine::Connection,get_peer_cert,1.3
2011-03-26 17:29:44 +0100,03f7b5e1dda7d3a0c486fd043956f87bb3067962,Aman,lib/em/connection.rb,577,EventMachine::Connection,get_sock_opt,1.3
2011-03-26 17:29:44 +0100,03f7b5e1dda7d3a0c486fd043956f87bb3067962,Aman,lib/em/connection.rb,577,EventMachine::Connection,get_peername,1.3
2011-03-26 17:29:44 +0100,03f7b5e1dda7d3a0c486fd043956f87bb3067962,Aman,lib/em/connection.rb,577,EventMachine::Connection,get_sockname,1.3
2011-03-26 17:29:44 +0100,03f7b5e1dda7d3a0c486fd043956f87bb3067962,Aman,lib/em/connection.rb,577,EventMachine::Connection,close_connection_after_writing,1.3
2011-03-26 17:29:44 +0100,03f7b5e1dda7d3a0c486fd043956f87bb3067962,Aman,lib/em/connection.rb,577,EventMachine::Connection,resume,1.3
2011-03-26 17:29:44 +0100,03f7b5e1dda7d3a0c486fd043956f87bb3067962,Aman,lib/em/connection.rb,577,EventMachine::Connection,comm_inactivity_timeout,1.3
2011-03-26 17:29:44 +0100,03f7b5e1dda7d3a0c486fd043956f87bb3067962,Aman,lib/em/connection.rb,577,EventMachine::Connection,comm_inactivity_timeout,1.3
2011-03-26 17:29:44 +0100,03f7b5e1dda7d3a0c486fd043956f87bb3067962,Aman,lib/em/connection.rb,577,EventMachine::Connection,detach,1.3
2011-03-26 17:29:44 +0100,03f7b5e1dda7d3a0c486fd043956f87bb3067962,Aman,lib/em/connection.rb,577,EventMachine::Connection,pending_connect_timeout,1.3
2011-03-26 17:29:44 +0100,03f7b5e1dda7d3a0c486fd043956f87bb3067962,Aman,lib/em/connection.rb,577,EventMachine::Connection,pending_connect_timeout,1.3
2011-03-26 17:29:44 +0100,03f7b5e1dda7d3a0c486fd043956f87bb3067962,Aman,lib/em/connection.rb,577,EventMachine::Connection,stop_proxying,1.3
2011-03-26 17:29:44 +0100,03f7b5e1dda7d3a0c486fd043956f87bb3067962,Aman,lib/em/connection.rb,577,EventMachine::Connection,reconnect,1.3
2011-03-26 17:29:44 +0100,03f7b5e1dda7d3a0c486fd043956f87bb3067962,Aman,lib/em/connection.rb,577,EventMachine::Connection,send_file_data,1.3
2011-03-26 17:29:44 +0100,03f7b5e1dda7d3a0c486fd043956f87bb3067962,Aman,lib/em/connection.rb,577,EventMachine::Connection,paused,1.3
2011-03-26 17:29:44 +0100,03f7b5e1dda7d3a0c486fd043956f87bb3067962,Aman,lib/em/connection.rb,577,EventMachine::Connection,notify_readable,1.3
2011-03-26 17:29:44 +0100,03f7b5e1dda7d3a0c486fd043956f87bb3067962,Aman,lib/em/connection.rb,577,EventMachine::Connection,notify_readable,1.3
2011-03-26 17:29:44 +0100,03f7b5e1dda7d3a0c486fd043956f87bb3067962,Aman,lib/em/connection.rb,577,EventMachine::Connection,notify_writable,1.3
2011-03-26 17:29:44 +0100,03f7b5e1dda7d3a0c486fd043956f87bb3067962,Aman,lib/em/connection.rb,577,EventMachine::Connection,notify_writable,1.3
2011-03-26 17:29:44 +0100,03f7b5e1dda7d3a0c486fd043956f87bb3067962,Aman,lib/em/connection.rb,577,EventMachine::Connection,pause,1.3
2011-03-26 17:29:44 +0100,03f7b5e1dda7d3a0c486fd043956f87bb3067962,Aman,lib/em/connection.rb,577,EventMachine::Connection,get_status,1.3
2011-03-26 17:29:44 +0100,03f7b5e1dda7d3a0c486fd043956f87bb3067962,Aman,lib/em/connection.rb,577,EventMachine::Connection,none,1.2
2011-03-26 17:29:44 +0100,03f7b5e1dda7d3a0c486fd043956f87bb3067962,Aman,lib/eventmachine.rb,1560,EventMachine,none,35.0
2011-03-26 17:29:44 +0100,03f7b5e1dda7d3a0c486fd043956f87bb3067962,Aman,lib/eventmachine.rb,1560,main,none,34.5
2011-02-25 02:24:15 +0100,8986927ca796141e2ff47fbce3f8cc81448c0988,cturner,lib/jeventmachine.rb,258,main,none,30.5
2011-02-25 02:24:15 +0100,8986927ca796141e2ff47fbce3f8cc81448c0988,cturner,lib/jeventmachine.rb,258,JavaFields,set_field,11.5
2011-02-25 02:24:15 +0100,8986927ca796141e2ff47fbce3f8cc81448c0988,cturner,lib/jeventmachine.rb,258,EventMachine::JEM,eventCallback,10.2
2011-02-25 02:24:15 +0100,8986927ca796141e2ff47fbce3f8cc81448c0988,cturner,lib/jeventmachine.rb,258,EventMachine::JEM,none,7.2
2011-02-25 02:24:15 +0100,8986927ca796141e2ff47fbce3f8cc81448c0988,cturner,lib/jeventmachine.rb,258,JavaFields,get_field,5.6
2011-02-25 02:24:15 +0100,8986927ca796141e2ff47fbce3f8cc81448c0988,cturner,lib/jeventmachine.rb,258,EventMachine,none,2.7
2011-02-04 09:15:46 +0100,1d9b28eae110457ef3915aef380319a95697a167,Ilya,lib/em/resolver.rb,186,EventMachine::DNS::Request,receive_answer,17.5
2011-02-04 09:15:46 +0100,1d9b28eae110457ef3915aef380319a95697a167,Ilya,lib/em/resolver.rb,186,EventMachine::DNS::Request,initialize,13.1
2011-02-04 09:15:46 +0100,1d9b28eae110457ef3915aef380319a95697a167,Ilya,lib/em/resolver.rb,186,EventMachine::DNS::Socket,post_init,11.9
2011-02-04 09:15:46 +0100,1d9b28eae110457ef3915aef380319a95697a167,Ilya,lib/em/resolver.rb,186,EventMachine::DNS::Request,tick,11.5
2011-02-04 09:15:46 +0100,1d9b28eae110457ef3915aef380319a95697a167,Ilya,lib/em/resolver.rb,186,EventMachine::DNS::Socket,receive_data,11.1
2011-02-04 09:15:46 +0100,1d9b28eae110457ef3915aef380319a95697a167,Ilya,lib/em/resolver.rb,186,EventMachine::DNS::Request,send,7.9
2011-02-04 09:15:46 +0100,1d9b28eae110457ef3915aef380319a95697a167,Ilya,lib/em/resolver.rb,186,EventMachine::DNS::Request,packet,5.7
2011-02-04 09:15:46 +0100,1d9b28eae110457ef3915aef380319a95697a167,Ilya,lib/em/resolver.rb,186,EventMachine::DNS::Socket,tick,5.2
2011-02-04 09:15:46 +0100,1d9b28eae110457ef3915aef380319a95697a167,Ilya,lib/em/resolver.rb,186,EventMachine::DNS::Request,id,4.8
2011-02-04 09:15:46 +0100,1d9b28eae110457ef3915aef380319a95697a167,Ilya,lib/em/resolver.rb,186,EventMachine::DNS::Request,none,4.8
2011-02-04 09:15:46 +0100,1d9b28eae110457ef3915aef380319a95697a167,Ilya,lib/em/resolver.rb,186,EventMachine::DNS::Socket,register_request,3.3
2011-02-04 09:15:46 +0100,1d9b28eae110457ef3915aef380319a95697a167,Ilya,lib/em/resolver.rb,186,EventMachine::DNS::Socket,send_packet,3.2
2011-02-04 09:15:46 +0100,1d9b28eae110457ef3915aef380319a95697a167,Ilya,lib/em/resolver.rb,186,EventMachine::DNS::Socket,nameserver,1.9
2011-02-04 09:15:46 +0100,1d9b28eae110457ef3915aef380319a95697a167,Ilya,lib/em/resolver.rb,186,EventMachine::DNS::Socket,nameserver,1.3
2011-02-04 09:15:46 +0100,1d9b28eae110457ef3915aef380319a95697a167,Ilya,tests/test_resolver.rb,54,TestBasic,test_a_pair,19.7
2011-02-04 09:15:46 +0100,1d9b28eae110457ef3915aef380319a95697a167,Ilya,tests/test_resolver.rb,54,TestBasic,test_localhost,17.1
2011-02-04 09:15:46 +0100,1d9b28eae110457ef3915aef380319a95697a167,Ilya,tests/test_resolver.rb,54,TestBasic,test_a,12.0
2011-02-04 09:15:46 +0100,1d9b28eae110457ef3915aef380319a95697a167,Ilya,tests/test_resolver.rb,54,TestBasic,test_bad_host,11.7
2011-02-04 09:15:46 +0100,1d9b28eae110457ef3915aef380319a95697a167,Ilya,tests/test_resolver.rb,54,TestBasic,test_garbage,5.4
2011-02-04 09:15:46 +0100,1d9b28eae110457ef3915aef380319a95697a167,Ilya,tests/test_resolver.rb,54,main,none,1.1
2011-02-03 22:20:13 +0100,ac55d7d7a2242618c7ed720968558a5e6b262384,Ilya,tests/em_test_helper.rb,55,main,none,16.9
2011-02-03 22:20:13 +0100,ac55d7d7a2242618c7ed720968558a5e6b262384,Ilya,tests/em_test_helper.rb,55,main,setup_timeout,5.5
2011-02-03 22:20:13 +0100,ac55d7d7a2242618c7ed720968558a5e6b262384,Ilya,tests/em_test_helper.rb,55,main,port_in_use,4.6
2011-02-03 22:20:13 +0100,ac55d7d7a2242618c7ed720968558a5e6b262384,Ilya,tests/em_test_helper.rb,55,main,next_port,4.0
2011-02-03 22:20:13 +0100,ac55d7d7a2242618c7ed720968558a5e6b262384,Ilya,tests/em_test_helper.rb,55,main,exception_class,2.0
2011-02-03 22:20:13 +0100,ac55d7d7a2242618c7ed720968558a5e6b262384,Ilya,tests/em_test_helper.rb,55,PlatformHelper,windows,1.5
2011-02-03 22:20:13 +0100,ac55d7d7a2242618c7ed720968558a5e6b262384,Ilya,tests/test_resolver.rb,42,TestBasic,test_a_pair,19.7
2011-02-03 22:20:13 +0100,ac55d7d7a2242618c7ed720968558a5e6b262384,Ilya,tests/test_resolver.rb,42,TestBasic,test_a,12.0
2011-02-03 22:20:13 +0100,ac55d7d7a2242618c7ed720968558a5e6b262384,Ilya,tests/test_resolver.rb,42,TestBasic,test_bad_host,11.7
2011-02-03 22:20:13 +0100,ac55d7d7a2242618c7ed720968558a5e6b262384,Ilya,tests/test_resolver.rb,42,TestBasic,test_garbage,5.4
2011-02-03 22:20:13 +0100,ac55d7d7a2242618c7ed720968558a5e6b262384,Ilya,tests/test_resolver.rb,42,main,none,1.1
2011-02-03 22:15:52 +0100,c61a8a870edb0a268894719aee9387ac95e1d919,Ilya,lib/em/resolver.rb,167,EventMachine::DNS::Request,receive_answer,17.5
2011-02-03 22:15:52 +0100,c61a8a870edb0a268894719aee9387ac95e1d919,Ilya,lib/em/resolver.rb,167,EventMachine::DNS::Socket,post_init,11.9
2011-02-03 22:15:52 +0100,c61a8a870edb0a268894719aee9387ac95e1d919,Ilya,lib/em/resolver.rb,167,EventMachine::DNS::Request,tick,11.5
2011-02-03 22:15:52 +0100,c61a8a870edb0a268894719aee9387ac95e1d919,Ilya,lib/em/resolver.rb,167,EventMachine::DNS::Socket,receive_data,11.1
2011-02-03 22:15:52 +0100,c61a8a870edb0a268894719aee9387ac95e1d919,Ilya,lib/em/resolver.rb,167,EventMachine::DNS::Request,initialize,9.2
2011-02-03 22:15:52 +0100,c61a8a870edb0a268894719aee9387ac95e1d919,Ilya,lib/em/resolver.rb,167,EventMachine::DNS::Request,send,7.9
2011-02-03 22:15:52 +0100,c61a8a870edb0a268894719aee9387ac95e1d919,Ilya,lib/em/resolver.rb,167,EventMachine::DNS::Request,packet,5.7
2011-02-03 22:15:52 +0100,c61a8a870edb0a268894719aee9387ac95e1d919,Ilya,lib/em/resolver.rb,167,EventMachine::DNS::Socket,tick,5.2
2011-02-03 22:15:52 +0100,c61a8a870edb0a268894719aee9387ac95e1d919,Ilya,lib/em/resolver.rb,167,EventMachine::DNS::Request,id,4.8
2011-02-03 22:15:52 +0100,c61a8a870edb0a268894719aee9387ac95e1d919,Ilya,lib/em/resolver.rb,167,EventMachine::DNS::Request,none,4.8
2011-02-03 22:15:52 +0100,c61a8a870edb0a268894719aee9387ac95e1d919,Ilya,lib/em/resolver.rb,167,EventMachine::DNS::Socket,register_request,3.3
2011-02-03 22:15:52 +0100,c61a8a870edb0a268894719aee9387ac95e1d919,Ilya,lib/em/resolver.rb,167,EventMachine::DNS::Socket,send_packet,3.2
2011-02-03 22:15:52 +0100,c61a8a870edb0a268894719aee9387ac95e1d919,Ilya,lib/em/resolver.rb,167,EventMachine::DNS::Socket,nameserver,1.9
2011-02-03 22:15:52 +0100,c61a8a870edb0a268894719aee9387ac95e1d919,Ilya,lib/em/resolver.rb,167,EventMachine::DNS::Socket,nameserver,1.3
2011-02-03 22:09:50 +0100,0c4dee25339c9e8ff0c9d5f343052bbc134bd51e,Ilya,lib/em/resolver.rb,162,EventMachine::DNS::Request,receive_answer,17.5
2011-02-03 22:09:50 +0100,0c4dee25339c9e8ff0c9d5f343052bbc134bd51e,Ilya,lib/em/resolver.rb,162,EventMachine::DNS::Socket,post_init,11.9
2011-02-03 22:09:50 +0100,0c4dee25339c9e8ff0c9d5f343052bbc134bd51e,Ilya,lib/em/resolver.rb,162,EventMachine::DNS::Request,tick,11.5
2011-02-03 22:09:50 +0100,0c4dee25339c9e8ff0c9d5f343052bbc134bd51e,Ilya,lib/em/resolver.rb,162,EventMachine::DNS::Socket,receive_data,11.1
2011-02-03 22:09:50 +0100,0c4dee25339c9e8ff0c9d5f343052bbc134bd51e,Ilya,lib/em/resolver.rb,162,EventMachine::DNS::Request,initialize,9.2
2011-02-03 22:09:50 +0100,0c4dee25339c9e8ff0c9d5f343052bbc134bd51e,Ilya,lib/em/resolver.rb,162,EventMachine::DNS::Request,send,7.9
2011-02-03 22:09:50 +0100,0c4dee25339c9e8ff0c9d5f343052bbc134bd51e,Ilya,lib/em/resolver.rb,162,EventMachine::DNS::Request,packet,5.7
2011-02-03 22:09:50 +0100,0c4dee25339c9e8ff0c9d5f343052bbc134bd51e,Ilya,lib/em/resolver.rb,162,EventMachine::DNS::Socket,tick,5.2
2011-02-03 22:09:50 +0100,0c4dee25339c9e8ff0c9d5f343052bbc134bd51e,Ilya,lib/em/resolver.rb,162,EventMachine::DNS::Request,id,4.8
2011-02-03 22:09:50 +0100,0c4dee25339c9e8ff0c9d5f343052bbc134bd51e,Ilya,lib/em/resolver.rb,162,EventMachine::DNS::Request,none,4.8
2011-02-03 22:09:50 +0100,0c4dee25339c9e8ff0c9d5f343052bbc134bd51e,Ilya,lib/em/resolver.rb,162,EventMachine::DNS::Socket,register_request,3.3
2011-02-03 22:09:50 +0100,0c4dee25339c9e8ff0c9d5f343052bbc134bd51e,Ilya,lib/em/resolver.rb,162,EventMachine::DNS::Socket,send_packet,3.2
2011-02-03 22:09:50 +0100,0c4dee25339c9e8ff0c9d5f343052bbc134bd51e,Ilya,lib/em/resolver.rb,162,EventMachine::DNS::Socket,nameserver,1.8
2011-02-03 22:09:50 +0100,0c4dee25339c9e8ff0c9d5f343052bbc134bd51e,Ilya,lib/em/resolver.rb,162,EventMachine::DNS::Socket,nameserver,1.3
2011-02-03 22:08:06 +0100,cdbbcd7e6c654ea4e0004a9933ad8675ea9a1730,Ilya,lib/em/resolver.rb,162,EventMachine::DNS::Request,receive_answer,17.5
2011-02-03 22:08:06 +0100,cdbbcd7e6c654ea4e0004a9933ad8675ea9a1730,Ilya,lib/em/resolver.rb,162,EventMachine::DNS::Socket,post_init,11.9
2011-02-03 22:08:06 +0100,cdbbcd7e6c654ea4e0004a9933ad8675ea9a1730,Ilya,lib/em/resolver.rb,162,EventMachine::DNS::Request,tick,11.5
2011-02-03 22:08:06 +0100,cdbbcd7e6c654ea4e0004a9933ad8675ea9a1730,Ilya,lib/em/resolver.rb,162,EventMachine::DNS::Socket,receive_data,11.1
2011-02-03 22:08:06 +0100,cdbbcd7e6c654ea4e0004a9933ad8675ea9a1730,Ilya,lib/em/resolver.rb,162,EventMachine::DNS::Request,initialize,9.2
2011-02-03 22:08:06 +0100,cdbbcd7e6c654ea4e0004a9933ad8675ea9a1730,Ilya,lib/em/resolver.rb,162,EventMachine::DNS::Request,send,7.9
2011-02-03 22:08:06 +0100,cdbbcd7e6c654ea4e0004a9933ad8675ea9a1730,Ilya,lib/em/resolver.rb,162,EventMachine::DNS::Request,packet,5.7
2011-02-03 22:08:06 +0100,cdbbcd7e6c654ea4e0004a9933ad8675ea9a1730,Ilya,lib/em/resolver.rb,162,EventMachine::DNS::Socket,tick,5.2
2011-02-03 22:08:06 +0100,cdbbcd7e6c654ea4e0004a9933ad8675ea9a1730,Ilya,lib/em/resolver.rb,162,EventMachine::DNS::Request,id,4.8
2011-02-03 22:08:06 +0100,cdbbcd7e6c654ea4e0004a9933ad8675ea9a1730,Ilya,lib/em/resolver.rb,162,EventMachine::DNS::Request,none,4.8
2011-02-03 22:08:06 +0100,cdbbcd7e6c654ea4e0004a9933ad8675ea9a1730,Ilya,lib/em/resolver.rb,162,EventMachine::DNS::Socket,register_request,3.3
2011-02-03 22:08:06 +0100,cdbbcd7e6c654ea4e0004a9933ad8675ea9a1730,Ilya,lib/em/resolver.rb,162,EventMachine::DNS::Socket,send_packet,3.2
2011-02-03 22:08:06 +0100,cdbbcd7e6c654ea4e0004a9933ad8675ea9a1730,Ilya,lib/em/resolver.rb,162,EventMachine::DNS::Socket,nameserver,1.8
2011-02-03 22:08:06 +0100,cdbbcd7e6c654ea4e0004a9933ad8675ea9a1730,Ilya,lib/em/resolver.rb,162,EventMachine::DNS::Socket,nameserver,1.3
2011-02-03 22:08:06 +0100,cdbbcd7e6c654ea4e0004a9933ad8675ea9a1730,Ilya,tests/test_resolver.rb,33,TestBasic,test_a_pair,19.7
2011-02-03 22:08:06 +0100,cdbbcd7e6c654ea4e0004a9933ad8675ea9a1730,Ilya,tests/test_resolver.rb,33,TestBasic,test_a,12.0
2011-02-03 22:08:06 +0100,cdbbcd7e6c654ea4e0004a9933ad8675ea9a1730,Ilya,tests/test_resolver.rb,33,TestBasic,test_bad_host,11.7
2011-02-03 22:08:06 +0100,cdbbcd7e6c654ea4e0004a9933ad8675ea9a1730,Ilya,tests/test_resolver.rb,33,main,none,1.1
2011-02-03 22:04:59 +0100,81894729c5836bae2a3ef0838cac52f31316e53a,Ilya,lib/em/resolver.rb,161,EventMachine::DNSResolver::Request,receive_answer,17.5
2011-02-03 22:04:59 +0100,81894729c5836bae2a3ef0838cac52f31316e53a,Ilya,lib/em/resolver.rb,161,EventMachine::DNSResolver::DNSSocket,post_init,11.9
2011-02-03 22:04:59 +0100,81894729c5836bae2a3ef0838cac52f31316e53a,Ilya,lib/em/resolver.rb,161,EventMachine::DNSResolver::Request,tick,11.5
2011-02-03 22:04:59 +0100,81894729c5836bae2a3ef0838cac52f31316e53a,Ilya,lib/em/resolver.rb,161,EventMachine::DNSResolver::DNSSocket,receive_data,11.1
2011-02-03 22:04:59 +0100,81894729c5836bae2a3ef0838cac52f31316e53a,Ilya,lib/em/resolver.rb,161,EventMachine::DNSResolver::Request,initialize,9.2
